   0.00000000000      0.316628698882E-02  0.375000000000     -0.171399757232E-18   2.00000000000      0.750000000000      0.625000000000E-01  0.625000000000E-01  0.250000000000      0.866025403784       9.42477796077       102.567937640    
  0.312500000000E-01  0.316627918650E-02  0.375031958306     -0.242568202040E-18   1.99958968302      0.750063916611      0.625228619199E-01  0.625228619199E-01  0.249986234466      0.866062305271       9.42628149118       102.616281653    
  0.625000000000E-01  0.316625577518E-02  0.375127851081     -0.420129321281E-18   1.99835939515      0.750255702162      0.625914396890E-01  0.625914396890E-01  0.249944971703      0.866173020915       9.43079330050       102.761385846    
  0.937500000000E-01  0.316621674179E-02  0.375287731851     -0.537918614635E-18   1.99631112348      0.750575463703      0.627057093763E-01  0.627057093763E-01  0.249876313099      0.866357584201       9.43831703952       103.003466609    
  0.125000000000      0.316616206458E-02  0.375511689672     -0.638143181564E-18   1.99344817256      0.751023379343      0.628656312330E-01  0.628656312330E-01  0.249780427206      0.866616050707       9.44885878142       103.342884336    
  0.156250000000      0.316609171321E-02  0.375799848890     -0.254893291283E-18   1.98977515367      0.751599697780      0.630711498970E-01  0.630711498970E-01  0.249657549096      0.866948497767       9.46242700459       103.780143072    
  0.187500000000      0.316600564877E-02  0.376152368824     -0.380638438730E-18   1.98529796974      0.752304737649      0.633221946758E-01  0.633221946758E-01  0.249507979473      0.867355023995       9.47903256893       104.315890038    
  0.218750000000      0.316590382394E-02  0.376569443346     -0.402475650645E-18   1.98002379618      0.753138886693      0.636186799073E-01  0.636186799073E-01  0.249332083532      0.867835748683       9.49868868585       104.950915084    
  0.250000000000      0.316578618306E-02  0.377051300377     -0.990000728960E-18   1.97396105762      0.754102600754      0.639605053954E-01  0.639605053954E-01  0.249130289586      0.868390811072       9.52141088213       105.686150096    
  0.281250000000      0.316565266233E-02  0.377598201296     -0.743151762661E-18   1.96711940076      0.755196402592      0.643475569176E-01  0.643475569176E-01  0.248903087461      0.869020369492       9.54721695829       106.522668412    
  0.312500000000      0.316550318993E-02  0.378210440270     -0.553803858166E-18   1.95950966337      0.756420880540      0.647797067999E-01  0.647797067999E-01  0.248651026670      0.869724600399       9.57612694169       107.461684283    
  0.343750000000      0.316533768621E-02  0.378888343495     -0.676705339915E-18   1.95114383974      0.757776686989      0.652568145567E-01  0.652568145567E-01  0.248374714381      0.870503697286       9.60816303484       108.504552437    
  0.375000000000      0.316515606393E-02  0.379632268367     -0.300186882620E-18   1.94203504258      0.759264536734      0.657787275898E-01  0.657787275898E-01  0.248074813187      0.871357869497       9.64334955966       109.652767797    
  0.406250000000      0.316495822843E-02  0.380442602577     -0.181065937280E-18   1.93219746177      0.760885205155      0.663452819414E-01  0.663452819414E-01  0.247752038694      0.872287340935       9.68171289788       110.907965393    
  0.437500000000      0.316474407790E-02  0.381319763135     -0.406843333670E-18   1.92164631999      0.762639526270      0.669563030979E-01  0.669563030979E-01  0.247407156939      0.873292348684       9.72328142840       112.271920524    
